# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-16 16:22:47 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09508500 VERDE RVR BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ
# -----------------------------------------------------------------------------------
#
# Data provided for site 09508500
#            TS   parameter     statistic     Description
#          5720       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5720_00060_00003	5720_00060_00003_cd
USGS	09508500	2010-07-24	231	A
USGS	09508500	2010-07-25	202	A
USGS	09508500	2010-07-26	215	A
USGS	09508500	2010-07-27	187	A
USGS	09508500	2010-07-28	264	A
USGS	09508500	2010-07-29	244	A
USGS	09508500	2010-07-30	219	A
USGS	09508500	2010-07-31	234	A
USGS	09508500	2010-08-01	563	A
USGS	09508500	2010-08-02	2660	A
USGS	09508500	2010-08-03	1820	A
USGS	09508500	2010-08-04	829	A
USGS	09508500	2010-08-05	606	A
USGS	09508500	2010-08-06	454	A
USGS	09508500	2010-08-07	366	A
USGS	09508500	2010-08-08	316	A
USGS	09508500	2010-08-09	304	A
USGS	09508500	2010-08-10	382	A
USGS	09508500	2010-08-11	337	A
USGS	09508500	2010-08-12	275	A
USGS	09508500	2010-08-13	238	A
USGS	09508500	2010-08-14	209	A
USGS	09508500	2010-08-15	186	A
USGS	09508500	2010-08-16	175	A
USGS	09508500	2010-08-17	214	A
USGS	09508500	2010-08-18	183	A
USGS	09508500	2010-08-19	179	A
USGS	09508500	2010-08-20	173	A
USGS	09508500	2010-08-21	167	A
USGS	09508500	2010-08-22	158	A
USGS	09508500	2010-08-23	152	A
USGS	09508500	2010-08-24	163	A
USGS	09508500	2010-08-25	161	A
USGS	09508500	2010-08-26	154	A
USGS	09508500	2010-08-27	150	A
USGS	09508500	2010-08-28	155	A
USGS	09508500	2010-08-29	149	A
USGS	09508500	2010-08-30	153	A
USGS	09508500	2010-08-31	156	A
USGS	09508500	2010-09-01	160	A
USGS	09508500	2010-09-02	150	A:e
USGS	09508500	2010-09-03	145	A
USGS	09508500	2010-09-04	142	A
USGS	09508500	2010-09-05	129	A
USGS	09508500	2010-09-06	120	A:e
USGS	09508500	2010-09-07	110	A:e
USGS	09508500	2010-09-08	120	A:e
USGS	09508500	2010-09-09	133	A
USGS	09508500	2010-09-10	138	A
USGS	09508500	2010-09-11	120	A:e
USGS	09508500	2010-09-12	120	A
USGS	09508500	2010-09-13	110	A:e
USGS	09508500	2010-09-14	105	A:e
USGS	09508500	2010-09-15	110	A:e
USGS	09508500	2010-09-16	110	A:e
USGS	09508500	2010-09-17	117	A
USGS	09508500	2010-09-18	109	A
USGS	09508500	2010-09-19	105	A:e
USGS	09508500	2010-09-20	107	A
USGS	09508500	2010-09-21	106	A
USGS	09508500	2010-09-22	120	A
USGS	09508500	2010-09-23	120	A:e
USGS	09508500	2010-09-24	125	A:e
USGS	09508500	2010-09-25	130	A:e
USGS	09508500	2010-09-26	130	A:e
USGS	09508500	2010-09-27	125	A:e
USGS	09508500	2010-09-28	120	A:e
USGS	09508500	2010-09-29	118	A
USGS	09508500	2010-09-30	114	A
USGS	09508500	2010-10-01	111	A
USGS	09508500	2010-10-02	112	A
USGS	09508500	2010-10-03	110	A
USGS	09508500	2010-10-04	112	A
USGS	09508500	2010-10-05	171	A
USGS	09508500	2010-10-06	269	A
USGS	09508500	2010-10-07	717	A
USGS	09508500	2010-10-08	1640	A
USGS	09508500	2010-10-09	592	A
USGS	09508500	2010-10-10	412	A
USGS	09508500	2010-10-11	325	A
USGS	09508500	2010-10-12	278	A
USGS	09508500	2010-10-13	246	A
USGS	09508500	2010-10-14	225	A
USGS	09508500	2010-10-15	215	A
USGS	09508500	2010-10-16	208	A
USGS	09508500	2010-10-17	194	A
USGS	09508500	2010-10-18	203	A
USGS	09508500	2010-10-19	186	A
USGS	09508500	2010-10-20	188	A
USGS	09508500	2010-10-21	203	A
USGS	09508500	2010-10-22	223	A
USGS	09508500	2010-10-23	275	A
USGS	09508500	2010-10-24	246	A
USGS	09508500	2010-10-25	244	A
USGS	09508500	2010-10-26	243	A
USGS	09508500	2010-10-27	225	A
USGS	09508500	2010-10-28	210	A
USGS	09508500	2010-10-29	206	A
USGS	09508500	2010-10-30	200	A
USGS	09508500	2010-10-31	192	A
USGS	09508500	2010-11-01	193	A
USGS	09508500	2010-11-02	188	A
USGS	09508500	2010-11-03	187	A
USGS	09508500	2010-11-04	186	A
USGS	09508500	2010-11-05	184	A
USGS	09508500	2010-11-06	176	A
USGS	09508500	2010-11-07	177	A
USGS	09508500	2010-11-08	184	A
USGS	09508500	2010-11-09	182	A
USGS	09508500	2010-11-10	186	A
USGS	09508500	2010-11-11	193	A
USGS	09508500	2010-11-12	195	A
USGS	09508500	2010-11-13	195	A
USGS	09508500	2010-11-14	201	A
USGS	09508500	2010-11-15	201	A
USGS	09508500	2010-11-16	201	A
USGS	09508500	2010-11-17	201	A
USGS	09508500	2010-11-18	203	A
USGS	09508500	2010-11-19	201	A
USGS	09508500	2010-11-20	198	A
USGS	09508500	2010-11-21	206	A
USGS	09508500	2010-11-22	217	A
USGS	09508500	2010-11-23	219	A
USGS	09508500	2010-11-24	244	A
USGS	09508500	2010-11-25	238	A
USGS	09508500	2010-11-26	226	A
USGS	09508500	2010-11-27	221	A
USGS	09508500	2010-11-28	219	A
USGS	09508500	2010-11-29	213	A
USGS	09508500	2010-11-30	211	A
USGS	09508500	2010-12-01	212	A
USGS	09508500	2010-12-02	216	A
USGS	09508500	2010-12-03	228	A
USGS	09508500	2010-12-04	228	A
USGS	09508500	2010-12-05	232	A
USGS	09508500	2010-12-06	232	A
USGS	09508500	2010-12-07	233	A
USGS	09508500	2010-12-08	237	A
USGS	09508500	2010-12-09	242	A
USGS	09508500	2010-12-10	250	A
USGS	09508500	2010-12-11	254	A
USGS	09508500	2010-12-12	252	A
USGS	09508500	2010-12-13	245	A
USGS	09508500	2010-12-14	245	A
USGS	09508500	2010-12-15	243	A
USGS	09508500	2010-12-16	253	A
USGS	09508500	2010-12-17	279	A
USGS	09508500	2010-12-18	291	A
USGS	09508500	2010-12-19	304	A
USGS	09508500	2010-12-20	295	A
USGS	09508500	2010-12-21	335	A
USGS	09508500	2010-12-22	368	A
USGS	09508500	2010-12-23	454	A
USGS	09508500	2010-12-24	3650	A
USGS	09508500	2010-12-25	2350	A
USGS	09508500	2010-12-26	1290	A
USGS	09508500	2010-12-27	865	A
USGS	09508500	2010-12-28	676	A
USGS	09508500	2010-12-29	578	A
USGS	09508500	2010-12-30	812	A
USGS	09508500	2010-12-31	594	A
USGS	09508500	2011-01-01	504	A
USGS	09508500	2011-01-02	440	A:e
USGS	09508500	2011-01-03	401	A:e
USGS	09508500	2011-01-04	375	A:e
USGS	09508500	2011-01-05	358	A:e
USGS	09508500	2011-01-06	343	A:e
USGS	09508500	2011-01-07	334	A:e
USGS	09508500	2011-01-08	329	A:e
USGS	09508500	2011-01-09	324	A
USGS	09508500	2011-01-10	321	A:e
USGS	09508500	2011-01-11	319	A:e
USGS	09508500	2011-01-12	318	A:e
USGS	09508500	2011-01-13	314	A
USGS	09508500	2011-01-14	316	A
USGS	09508500	2011-01-15	322	A
USGS	09508500	2011-01-16	343	A
USGS	09508500	2011-01-17	387	A
USGS	09508500	2011-01-18	448	A:e
USGS	09508500	2011-01-19	710	A:e
USGS	09508500	2011-01-20	966	A
USGS	09508500	2011-01-21	826	A:e
USGS	09508500	2011-01-22	698	A:e
USGS	09508500	2011-01-23	563	A:e
USGS	09508500	2011-01-24	489	A
USGS	09508500	2011-01-25	451	A:e
USGS	09508500	2011-01-26	424	A:e
USGS	09508500	2011-01-27	391	A:e
USGS	09508500	2011-01-28	358	A:e
USGS	09508500	2011-01-29	334	A:e
USGS	09508500	2011-01-30	322	A:e
USGS	09508500	2011-01-31	313	A:e
USGS	09508500	2011-02-01	310	A:e
USGS	09508500	2011-02-02	300	A:e
USGS	09508500	2011-02-03	292	A:e
USGS	09508500	2011-02-04	288	A:e
USGS	09508500	2011-02-05	287	A:e
USGS	09508500	2011-02-06	289	A
USGS	09508500	2011-02-07	287	A:e
USGS	09508500	2011-02-08	284	A:e
USGS	09508500	2011-02-09	281	A:e
USGS	09508500	2011-02-10	274	A:e
USGS	09508500	2011-02-11	269	A:e
USGS	09508500	2011-02-12	266	A:e
USGS	09508500	2011-02-13	273	A:e
USGS	09508500	2011-02-14	271	A:e
USGS	09508500	2011-02-15	270	A:e
USGS	09508500	2011-02-16	271	A:e
USGS	09508500	2011-02-17	270	A:e
USGS	09508500	2011-02-18	269	A:e
USGS	09508500	2011-02-19	276	A:e
USGS	09508500	2011-02-20	461	A:e
USGS	09508500	2011-02-21	1080	A:e
USGS	09508500	2011-02-22	982	A:e
USGS	09508500	2011-02-23	950	A:e
USGS	09508500	2011-02-24	918	A
USGS	09508500	2011-02-25	796	A
USGS	09508500	2011-02-26	717	A
USGS	09508500	2011-02-27	777	A
USGS	09508500	2011-02-28	700	A
USGS	09508500	2011-03-01	688	A
USGS	09508500	2011-03-02	945	A
USGS	09508500	2011-03-03	1120	A
USGS	09508500	2011-03-04	1440	A
USGS	09508500	2011-03-05	2300	A
USGS	09508500	2011-03-06	1880	A
USGS	09508500	2011-03-07	1320	A
USGS	09508500	2011-03-08	1140	A
USGS	09508500	2011-03-09	1300	A
USGS	09508500	2011-03-10	1010	A
USGS	09508500	2011-03-11	817	A
USGS	09508500	2011-03-12	819	A
USGS	09508500	2011-03-13	886	A
USGS	09508500	2011-03-14	854	A
USGS	09508500	2011-03-15	780	A
USGS	09508500	2011-03-16	697	A
USGS	09508500	2011-03-17	650	A
USGS	09508500	2011-03-18	603	A
USGS	09508500	2011-03-19	543	A
USGS	09508500	2011-03-20	486	A
USGS	09508500	2011-03-21	440	A
USGS	09508500	2011-03-22	413	A
USGS	09508500	2011-03-23	380	A
USGS	09508500	2011-03-24	351	A
USGS	09508500	2011-03-25	319	A
USGS	09508500	2011-03-26	440	A
USGS	09508500	2011-03-27	501	A
USGS	09508500	2011-03-28	476	A
USGS	09508500	2011-03-29	441	A
USGS	09508500	2011-03-30	393	A
USGS	09508500	2011-03-31	348	A
USGS	09508500	2011-04-01	318	A
USGS	09508500	2011-04-02	289	A
USGS	09508500	2011-04-03	267	A
USGS	09508500	2011-04-04	252	A
USGS	09508500	2011-04-05	246	A
USGS	09508500	2011-04-06	232	A
USGS	09508500	2011-04-07	228	A
USGS	09508500	2011-04-08	221	A
USGS	09508500	2011-04-09	238	A
USGS	09508500	2011-04-10	262	A
USGS	09508500	2011-04-11	272	A
USGS	09508500	2011-04-12	283	A
USGS	09508500	2011-04-13	274	A
USGS	09508500	2011-04-14	330	A
USGS	09508500	2011-04-15	408	A
USGS	09508500	2011-04-16	358	A
USGS	09508500	2011-04-17	305	A
USGS	09508500	2011-04-18	272	A
USGS	09508500	2011-04-19	243	A
USGS	09508500	2011-04-20	215	A
USGS	09508500	2011-04-21	195	A
USGS	09508500	2011-04-22	181	A
USGS	09508500	2011-04-23	178	A
USGS	09508500	2011-04-24	173	A
USGS	09508500	2011-04-25	172	A
USGS	09508500	2011-04-26	174	A
USGS	09508500	2011-04-27	171	A
USGS	09508500	2011-04-28	170	A
USGS	09508500	2011-04-29	167	A
USGS	09508500	2011-04-30	159	A
USGS	09508500	2011-05-01	163	A
USGS	09508500	2011-05-02	166	A
USGS	09508500	2011-05-03	170	A
USGS	09508500	2011-05-04	173	A
USGS	09508500	2011-05-05	169	A
USGS	09508500	2011-05-06	165	A
USGS	09508500	2011-05-07	154	A
USGS	09508500	2011-05-08	147	A
USGS	09508500	2011-05-09	144	A
USGS	09508500	2011-05-10	149	A
USGS	09508500	2011-05-11	154	A
USGS	09508500	2011-05-12	159	A
USGS	09508500	2011-05-13	157	A
USGS	09508500	2011-05-14	148	A
USGS	09508500	2011-05-15	143	A
USGS	09508500	2011-05-16	139	A
USGS	09508500	2011-05-17	137	A
USGS	09508500	2011-05-18	140	A
USGS	09508500	2011-05-19	149	A
USGS	09508500	2011-05-20	158	A
USGS	09508500	2011-05-21	167	A
USGS	09508500	2011-05-22	175	A
USGS	09508500	2011-05-23	186	A:e
USGS	09508500	2011-05-24	190	A:e
USGS	09508500	2011-05-25	200	A:e
USGS	09508500	2011-05-26	211	A:e
USGS	09508500	2011-05-27	175	A:e
USGS	09508500	2011-05-28	158	A:e
USGS	09508500	2011-05-29	147	A:e
USGS	09508500	2011-05-30	137	A:e
USGS	09508500	2011-05-31	131	A:e
USGS	09508500	2011-06-01	124	A
USGS	09508500	2011-06-02	121	A
USGS	09508500	2011-06-03	121	A
USGS	09508500	2011-06-04	159	A:e
USGS	09508500	2011-06-05	143	A:e
USGS	09508500	2011-06-06	140	A:e
USGS	09508500	2011-06-07	139	A:e
USGS	09508500	2011-06-08	134	A:e
USGS	09508500	2011-06-09	134	A:e
USGS	09508500	2011-06-10	125	A:e
USGS	09508500	2011-06-11	126	A:e
USGS	09508500	2011-06-12	134	A:e
USGS	09508500	2011-06-13	133	A:e
USGS	09508500	2011-06-14	126	A:e
USGS	09508500	2011-06-15	122	A:e
USGS	09508500	2011-06-16	115	A:e
USGS	09508500	2011-06-17	109	A:e
USGS	09508500	2011-06-18	98.3	A:e
USGS	09508500	2011-06-19	93.7	A:e
USGS	09508500	2011-06-20	92.9	A:e
USGS	09508500	2011-06-21	100	A:e
USGS	09508500	2011-06-22	93.6	A:e
USGS	09508500	2011-06-23	95.6	A:e
USGS	09508500	2011-06-24	96.2	A:e
USGS	09508500	2011-06-25	99.1	A:e
USGS	09508500	2011-06-26	78.4	A:e
USGS	09508500	2011-06-27	79.4	A:e
USGS	09508500	2011-06-28	75.4	A:e
USGS	09508500	2011-06-29	67.4	A
USGS	09508500	2011-06-30	63.3	A
USGS	09508500	2011-07-01	59.3	A
USGS	09508500	2011-07-02	60.0	A
USGS	09508500	2011-07-03	65.4	A
USGS	09508500	2011-07-04	69.6	A
USGS	09508500	2011-07-05	70.3	A
USGS	09508500	2011-07-06	78.8	A
USGS	09508500	2011-07-07	77.3	A
USGS	09508500	2011-07-08	96.3	A
USGS	09508500	2011-07-09	121	A
USGS	09508500	2011-07-10	139	A
USGS	09508500	2011-07-11	204	A
USGS	09508500	2011-07-12	236	A
USGS	09508500	2011-07-13	204	A
USGS	09508500	2011-07-14	167	A
USGS	09508500	2011-07-15	151	A
USGS	09508500	2011-07-16	146	A
USGS	09508500	2011-07-17	136	A
USGS	09508500	2011-07-18	128	A
USGS	09508500	2011-07-19	123	A
USGS	09508500	2011-07-20	127	A
USGS	09508500	2011-07-21	121	A
USGS	09508500	2011-07-22	110	A
USGS	09508500	2011-07-23	110	A
USGS	09508500	2011-07-24	108	A:e
USGS	09508500	2011-07-25	108	A:e
USGS	09508500	2011-07-26	109	A:e
USGS	09508500	2011-07-27	111	A:e
USGS	09508500	2011-07-28	115	A:e
USGS	09508500	2011-07-29	115	A
USGS	09508500	2011-07-30	137	A
USGS	09508500	2011-07-31	123	A
USGS	09508500	2011-08-01	125	A
USGS	09508500	2011-08-02	130	A
USGS	09508500	2011-08-03	134	A
USGS	09508500	2011-08-04	145	A
USGS	09508500	2011-08-05	154	A
USGS	09508500	2011-08-06	144	A
USGS	09508500	2011-08-07	164	A
USGS	09508500	2011-08-08	144	A
USGS	09508500	2011-08-09	130	A
USGS	09508500	2011-08-10	117	A
USGS	09508500	2011-08-11	115	A
USGS	09508500	2011-08-12	111	A
USGS	09508500	2011-08-13	109	A
USGS	09508500	2011-08-14	103	A
USGS	09508500	2011-08-15	102	A
USGS	09508500	2011-08-16	113	A
USGS	09508500	2011-08-17	119	A
USGS	09508500	2011-08-18	121	A
USGS	09508500	2011-08-19	120	A
USGS	09508500	2011-08-20	112	A
USGS	09508500	2011-08-21	109	A
USGS	09508500	2011-08-22	127	A
USGS	09508500	2011-08-23	143	A
USGS	09508500	2011-08-24	130	A
USGS	09508500	2011-08-25	126	A
USGS	09508500	2011-08-26	120	A
USGS	09508500	2011-08-27	111	A
USGS	09508500	2011-08-28	108	A
USGS	09508500	2011-08-29	108	A
USGS	09508500	2011-08-30	108	A
USGS	09508500	2011-08-31	105	A
USGS	09508500	2011-09-01	103	A
USGS	09508500	2011-09-02	97.9	A
USGS	09508500	2011-09-03	90.3	A
USGS	09508500	2011-09-04	86.3	A
USGS	09508500	2011-09-05	84.5	A
USGS	09508500	2011-09-06	88.9	A
USGS	09508500	2011-09-07	118	A
USGS	09508500	2011-09-08	107	A
USGS	09508500	2011-09-09	118	A
USGS	09508500	2011-09-10	117	A
USGS	09508500	2011-09-11	115	A
USGS	09508500	2011-09-12	116	A
USGS	09508500	2011-09-13	160	A
USGS	09508500	2011-09-14	195	A
USGS	09508500	2011-09-15	182	A
USGS	09508500	2011-09-16	247	A
USGS	09508500	2011-09-17	323	A
USGS	09508500	2011-09-18	236	A
USGS	09508500	2011-09-19	204	A
USGS	09508500	2011-09-20	187	A
USGS	09508500	2011-09-21	173	A
USGS	09508500	2011-09-22	161	A
USGS	09508500	2011-09-23	149	A
USGS	09508500	2011-09-24	140	A:e
USGS	09508500	2011-09-25	131	A:e
USGS	09508500	2011-09-26	127	A:e
USGS	09508500	2011-09-27	123	A:e
USGS	09508500	2011-09-28	124	A
USGS	09508500	2011-09-29	121	A
USGS	09508500	2011-09-30	120	A
USGS	09508500	2011-10-01	118	A
USGS	09508500	2011-10-02	123	A
USGS	09508500	2011-10-03	128	A
USGS	09508500	2011-10-04	140	A
USGS	09508500	2011-10-05	154	A
USGS	09508500	2011-10-06	159	A
USGS	09508500	2011-10-07	171	A
USGS	09508500	2011-10-08	182	A
USGS	09508500	2011-10-09	187	A
USGS	09508500	2011-10-10	186	A
USGS	09508500	2011-10-11	179	A
USGS	09508500	2011-10-12	174	A
USGS	09508500	2011-10-13	168	A
USGS	09508500	2011-10-14	163	A
USGS	09508500	2011-10-15	155	A
USGS	09508500	2011-10-16	152	A
USGS	09508500	2011-10-17	146	A
USGS	09508500	2011-10-18	142	A
USGS	09508500	2011-10-19	140	A
