# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-02-16 16:22:47 EST       (caww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 09508500 VERDE RVR BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 09508500,,,,
#            TS   parameter     statistic     Description,,,,
"#          5720       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,5720_00060_00003,5720_00060_00003_cd
USGS,9508500,12/26/10,1290,A
USGS,9508500,12/27/10,865,A
USGS,9508500,12/28/10,676,A
USGS,9508500,12/29/10,578,A
USGS,9508500,12/30/10,812,A
USGS,9508500,12/31/10,594,A
USGS,9508500,1/1/11,504,A
USGS,9508500,1/2/11,440,A:e
USGS,9508500,1/3/11,401,A:e
USGS,9508500,1/4/11,375,A:e
USGS,9508500,1/5/11,358,A:e
USGS,9508500,1/6/11,343,A:e
USGS,9508500,1/7/11,334,A:e
USGS,9508500,1/8/11,329,A:e
USGS,9508500,1/9/11,324,A
USGS,9508500,1/10/11,321,A:e
USGS,9508500,1/11/11,319,A:e
USGS,9508500,1/12/11,318,A:e
USGS,9508500,1/13/11,314,A
USGS,9508500,1/14/11,316,A
USGS,9508500,1/15/11,322,A
USGS,9508500,1/16/11,343,A
USGS,9508500,1/17/11,387,A
USGS,9508500,1/18/11,448,A:e
USGS,9508500,1/19/11,710,A:e
USGS,9508500,1/20/11,966,A
USGS,9508500,1/21/11,826,A:e
USGS,9508500,1/22/11,698,A:e
USGS,9508500,1/23/11,563,A:e
USGS,9508500,1/24/11,489,A
USGS,9508500,1/25/11,451,A:e
USGS,9508500,1/26/11,424,A:e
USGS,9508500,1/27/11,391,A:e
USGS,9508500,1/28/11,358,A:e
USGS,9508500,1/29/11,334,A:e
USGS,9508500,1/30/11,322,A:e
USGS,9508500,1/31/11,313,A:e
USGS,9508500,2/1/11,310,A:e
USGS,9508500,2/2/11,300,A:e
USGS,9508500,2/3/11,292,A:e
USGS,9508500,2/4/11,288,A:e
USGS,9508500,2/5/11,287,A:e
USGS,9508500,2/6/11,289,A
USGS,9508500,2/7/11,287,A:e
USGS,9508500,2/8/11,284,A:e
USGS,9508500,2/9/11,281,A:e
USGS,9508500,2/10/11,274,A:e
USGS,9508500,2/11/11,269,A:e
USGS,9508500,2/12/11,266,A:e
USGS,9508500,2/13/11,273,A:e
USGS,9508500,2/14/11,271,A:e
USGS,9508500,2/15/11,270,A:e
USGS,9508500,2/16/11,271,A:e
USGS,9508500,2/17/11,270,A:e
USGS,9508500,2/18/11,269,A:e
USGS,9508500,2/19/11,276,A:e
USGS,9508500,2/20/11,461,A:e
USGS,9508500,2/21/11,1080,A:e
USGS,9508500,2/22/11,982,A:e
USGS,9508500,2/23/11,950,A:e
USGS,9508500,2/24/11,918,A
USGS,9508500,2/25/11,796,A
USGS,9508500,2/26/11,717,A
USGS,9508500,2/27/11,777,A
USGS,9508500,2/28/11,700,A
USGS,9508500,3/1/11,688,A
USGS,9508500,3/2/11,945,A
USGS,9508500,3/3/11,1120,A
USGS,9508500,3/4/11,1440,A
USGS,9508500,3/5/11,2300,A
USGS,9508500,3/6/11,1880,A
USGS,9508500,3/7/11,1320,A
USGS,9508500,3/8/11,1140,A
USGS,9508500,3/9/11,1300,A
USGS,9508500,3/10/11,1010,A
USGS,9508500,3/11/11,817,A
USGS,9508500,3/12/11,819,A
USGS,9508500,3/13/11,886,A
USGS,9508500,3/14/11,854,A
USGS,9508500,3/15/11,780,A
USGS,9508500,3/16/11,697,A
USGS,9508500,3/17/11,650,A
USGS,9508500,3/18/11,603,A
USGS,9508500,3/19/11,543,A
USGS,9508500,3/20/11,486,A
USGS,9508500,3/21/11,440,A
USGS,9508500,3/22/11,413,A
USGS,9508500,3/23/11,380,A
USGS,9508500,3/24/11,351,A
USGS,9508500,3/25/11,319,A
USGS,9508500,3/26/11,440,A
USGS,9508500,3/27/11,501,A
USGS,9508500,3/28/11,476,A
USGS,9508500,3/29/11,441,A
USGS,9508500,3/30/11,393,A
USGS,9508500,3/31/11,348,A
USGS,9508500,4/1/11,318,A
USGS,9508500,4/2/11,289,A
USGS,9508500,4/3/11,267,A
USGS,9508500,4/4/11,252,A
USGS,9508500,4/5/11,246,A
USGS,9508500,4/6/11,232,A
USGS,9508500,4/7/11,228,A
USGS,9508500,4/8/11,221,A
USGS,9508500,4/9/11,238,A
USGS,9508500,4/10/11,262,A
USGS,9508500,4/11/11,272,A
USGS,9508500,4/12/11,283,A
USGS,9508500,4/13/11,274,A
USGS,9508500,4/14/11,330,A
USGS,9508500,4/15/11,408,A
USGS,9508500,4/16/11,358,A
USGS,9508500,4/17/11,305,A
USGS,9508500,4/18/11,272,A
USGS,9508500,4/19/11,243,A
USGS,9508500,4/20/11,215,A
USGS,9508500,4/21/11,195,A
USGS,9508500,4/22/11,181,A
USGS,9508500,4/23/11,178,A
USGS,9508500,4/24/11,173,A
USGS,9508500,4/25/11,172,A
USGS,9508500,4/26/11,174,A
USGS,9508500,4/27/11,171,A
USGS,9508500,4/28/11,170,A
USGS,9508500,4/29/11,167,A
USGS,9508500,4/30/11,159,A
USGS,9508500,5/1/11,163,A
USGS,9508500,5/2/11,166,A
USGS,9508500,5/3/11,170,A
USGS,9508500,5/4/11,173,A
USGS,9508500,5/5/11,169,A
USGS,9508500,5/6/11,165,A
USGS,9508500,5/7/11,154,A
USGS,9508500,5/8/11,147,A
USGS,9508500,5/9/11,144,A
USGS,9508500,5/10/11,149,A
USGS,9508500,5/11/11,154,A
USGS,9508500,5/12/11,159,A
USGS,9508500,5/13/11,157,A
USGS,9508500,5/14/11,148,A
USGS,9508500,5/15/11,143,A
USGS,9508500,5/16/11,139,A
USGS,9508500,5/17/11,137,A
USGS,9508500,5/18/11,140,A
USGS,9508500,5/19/11,149,A
USGS,9508500,5/20/11,158,A
USGS,9508500,5/21/11,167,A
USGS,9508500,5/22/11,175,A
USGS,9508500,5/23/11,186,A:e
USGS,9508500,5/24/11,190,A:e
USGS,9508500,5/25/11,200,A:e
USGS,9508500,5/26/11,211,A:e
USGS,9508500,5/27/11,175,A:e
USGS,9508500,5/28/11,158,A:e
USGS,9508500,5/29/11,147,A:e
USGS,9508500,5/30/11,137,A:e
USGS,9508500,5/31/11,131,A:e
USGS,9508500,6/1/11,124,A
USGS,9508500,6/2/11,121,A
USGS,9508500,6/3/11,121,A
USGS,9508500,6/4/11,159,A:e
USGS,9508500,6/5/11,143,A:e
USGS,9508500,6/6/11,140,A:e
USGS,9508500,6/7/11,139,A:e
USGS,9508500,6/8/11,134,A:e
USGS,9508500,6/9/11,134,A:e
USGS,9508500,6/10/11,125,A:e
USGS,9508500,6/11/11,126,A:e
USGS,9508500,6/12/11,134,A:e
USGS,9508500,6/13/11,133,A:e
USGS,9508500,6/14/11,126,A:e
USGS,9508500,6/15/11,122,A:e
USGS,9508500,6/16/11,115,A:e
USGS,9508500,6/17/11,109,A:e
USGS,9508500,6/18/11,98.3,A:e
USGS,9508500,6/19/11,93.7,A:e
USGS,9508500,6/20/11,92.9,A:e
USGS,9508500,6/21/11,100,A:e
USGS,9508500,6/22/11,93.6,A:e
USGS,9508500,6/23/11,95.6,A:e
USGS,9508500,6/24/11,96.2,A:e
USGS,9508500,6/25/11,99.1,A:e
USGS,9508500,6/26/11,78.4,A:e
USGS,9508500,6/27/11,79.4,A:e
USGS,9508500,6/28/11,75.4,A:e
USGS,9508500,6/29/11,67.4,A
USGS,9508500,6/30/11,63.3,A
USGS,9508500,7/1/11,59.3,A
USGS,9508500,7/2/11,60,A
USGS,9508500,7/3/11,65.4,A
USGS,9508500,7/4/11,69.6,A
USGS,9508500,7/5/11,70.3,A
USGS,9508500,7/6/11,78.8,A
USGS,9508500,7/7/11,77.3,A
USGS,9508500,7/8/11,96.3,A
USGS,9508500,7/9/11,121,A
USGS,9508500,7/10/11,139,A
USGS,9508500,7/11/11,204,A
USGS,9508500,7/12/11,236,A
USGS,9508500,7/13/11,204,A
USGS,9508500,7/14/11,167,A
USGS,9508500,7/15/11,151,A
USGS,9508500,7/16/11,146,A
USGS,9508500,7/17/11,136,A
USGS,9508500,7/18/11,128,A
USGS,9508500,7/19/11,123,A
USGS,9508500,7/20/11,127,A
USGS,9508500,7/21/11,121,A
USGS,9508500,7/22/11,110,A
USGS,9508500,7/23/11,110,A
USGS,9508500,7/24/11,108,A:e
USGS,9508500,7/25/11,108,A:e
USGS,9508500,7/26/11,109,A:e
USGS,9508500,7/27/11,111,A:e
USGS,9508500,7/28/11,115,A:e
USGS,9508500,7/29/11,115,A
USGS,9508500,7/30/11,137,A
USGS,9508500,7/31/11,123,A
USGS,9508500,8/1/11,125,A
USGS,9508500,8/2/11,130,A
USGS,9508500,8/3/11,134,A
USGS,9508500,8/4/11,145,A
USGS,9508500,8/5/11,154,A
USGS,9508500,8/6/11,144,A
USGS,9508500,8/7/11,164,A
USGS,9508500,8/8/11,144,A
USGS,9508500,8/9/11,130,A
USGS,9508500,8/10/11,117,A
USGS,9508500,8/11/11,115,A
USGS,9508500,8/12/11,111,A
USGS,9508500,8/13/11,109,A
USGS,9508500,8/14/11,103,A
USGS,9508500,8/15/11,102,A
USGS,9508500,8/16/11,113,A
USGS,9508500,8/17/11,119,A
USGS,9508500,8/18/11,121,A
USGS,9508500,8/19/11,120,A
USGS,9508500,8/20/11,112,A
USGS,9508500,8/21/11,109,A
USGS,9508500,8/22/11,127,A
USGS,9508500,8/23/11,143,A
USGS,9508500,8/24/11,130,A
USGS,9508500,8/25/11,126,A
USGS,9508500,8/26/11,120,A
USGS,9508500,8/27/11,111,A
USGS,9508500,8/28/11,108,A
USGS,9508500,8/29/11,108,A
USGS,9508500,8/30/11,108,A
USGS,9508500,8/31/11,105,A
USGS,9508500,9/1/11,103,A
USGS,9508500,9/2/11,97.9,A
USGS,9508500,9/3/11,90.3,A
USGS,9508500,9/4/11,86.3,A
USGS,9508500,9/5/11,84.5,A
USGS,9508500,9/6/11,88.9,A
USGS,9508500,9/7/11,118,A
USGS,9508500,9/8/11,107,A
USGS,9508500,9/9/11,118,A
USGS,9508500,9/10/11,117,A
USGS,9508500,9/11/11,115,A
USGS,9508500,9/12/11,116,A
USGS,9508500,9/13/11,160,A
USGS,9508500,9/14/11,195,A
USGS,9508500,9/15/11,182,A
USGS,9508500,9/16/11,247,A
USGS,9508500,9/17/11,323,A
USGS,9508500,9/18/11,236,A
USGS,9508500,9/19/11,204,A
USGS,9508500,9/20/11,187,A
USGS,9508500,9/21/11,173,A
USGS,9508500,9/22/11,161,A
USGS,9508500,9/23/11,149,A
USGS,9508500,9/24/11,140,A:e
USGS,9508500,9/25/11,131,A:e
USGS,9508500,9/26/11,127,A:e
USGS,9508500,9/27/11,123,A:e
USGS,9508500,9/28/11,124,A
USGS,9508500,9/29/11,121,A
USGS,9508500,9/30/11,120,A
USGS,9508500,10/1/11,118,A
USGS,9508500,10/2/11,123,A
USGS,9508500,10/3/11,128,A
USGS,9508500,10/4/11,140,A
USGS,9508500,10/5/11,154,A
USGS,9508500,10/6/11,159,A
USGS,9508500,10/7/11,171,A
USGS,9508500,10/8/11,182,A
USGS,9508500,10/9/11,187,A
USGS,9508500,10/10/11,186,A
USGS,9508500,10/11/11,179,A
USGS,9508500,10/12/11,174,A
USGS,9508500,10/13/11,168,A
USGS,9508500,10/14/11,163,A
USGS,9508500,10/15/11,155,A
USGS,9508500,10/16/11,152,A
USGS,9508500,10/17/11,146,A
USGS,9508500,10/18/11,142,A
USGS,9508500,10/19/11,140,A
USGS,9508500,10/20/11,142,A
USGS,9508500,10/21/11,145,A
USGS,9508500,10/22/11,148,A
USGS,9508500,10/23/11,153,A
USGS,9508500,10/24/11,153,A
USGS,9508500,10/25/11,157,A
USGS,9508500,10/26/11,165,A
USGS,9508500,10/27/11,168,A
USGS,9508500,10/28/11,188,A
USGS,9508500,10/29/11,220,A
USGS,9508500,10/30/11,199,A
USGS,9508500,10/31/11,190,A
USGS,9508500,11/1/11,188,A
USGS,9508500,11/2/11,185,A
USGS,9508500,11/3/11,182,A
USGS,9508500,11/4/11,178,A
USGS,9508500,11/5/11,202,A
USGS,9508500,11/6/11,239,A
USGS,9508500,11/7/11,244,A
USGS,9508500,11/8/11,290,A
USGS,9508500,11/9/11,258,A
USGS,9508500,11/10/11,246,A
USGS,9508500,11/11/11,238,A
USGS,9508500,11/12/11,231,A
