# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-02-16 16:27:56 EST       (sdww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 09499000 TONTO CREEK ABOVE GUN CREEK, NEAR ROOSEVELT, AZ",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 09499000,,,,
#            TS   parameter     statistic     Description,,,,
"#          5672       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,5672_00060_00003,5672_00060_00003_cd
USGS,9499000,4/27/10,80.1,A
USGS,9499000,4/28/10,74.6,A
USGS,9499000,4/29/10,73,A
USGS,9499000,4/30/10,73,A
USGS,9499000,5/1/10,69.6,A
USGS,9499000,5/2/10,64.9,A
USGS,9499000,5/3/10,61.4,A
USGS,9499000,5/4/10,58.7,A
USGS,9499000,5/5/10,55.8,A
USGS,9499000,5/6/10,52.4,A
USGS,9499000,5/7/10,50.4,A
USGS,9499000,5/8/10,49.3,A
USGS,9499000,5/9/10,48.4,A
USGS,9499000,5/10/10,46.8,A
USGS,9499000,5/11/10,45,A
USGS,9499000,5/12/10,43.4,A
USGS,9499000,5/13/10,42.2,A
USGS,9499000,5/14/10,42.2,A
USGS,9499000,5/15/10,41.9,A
USGS,9499000,5/16/10,40.1,A
USGS,9499000,5/17/10,38.4,A
USGS,9499000,5/18/10,36.9,A
USGS,9499000,5/19/10,36.3,A
USGS,9499000,5/20/10,36,A
USGS,9499000,5/21/10,34.6,A
USGS,9499000,5/22/10,32.6,A
USGS,9499000,5/23/10,31.4,A
USGS,9499000,5/24/10,30.5,A
USGS,9499000,5/25/10,30.5,A
USGS,9499000,5/26/10,25.8,A
USGS,9499000,5/27/10,24.7,A
USGS,9499000,5/28/10,23.7,A
USGS,9499000,5/29/10,21.9,A
USGS,9499000,5/30/10,21.1,A
USGS,9499000,5/31/10,20.6,A
USGS,9499000,6/1/10,19.4,A
USGS,9499000,6/2/10,19.5,A
USGS,9499000,6/3/10,19.5,A
USGS,9499000,6/4/10,20.4,A
USGS,9499000,6/5/10,19.2,A
USGS,9499000,6/6/10,17,A
USGS,9499000,6/7/10,15.4,A
USGS,9499000,6/8/10,14.5,A
USGS,9499000,6/9/10,14.4,A
USGS,9499000,6/10/10,14,A
USGS,9499000,6/11/10,13.3,A
USGS,9499000,6/12/10,13.2,A
USGS,9499000,6/13/10,14.2,A
USGS,9499000,6/14/10,16.7,A
USGS,9499000,6/15/10,16.1,A
USGS,9499000,6/16/10,15.3,A
USGS,9499000,6/17/10,13.7,A
USGS,9499000,6/18/10,8.97,A
USGS,9499000,6/19/10,6.28,A
USGS,9499000,6/20/10,5.67,A
USGS,9499000,6/21/10,5.36,A
USGS,9499000,6/22/10,4.79,A
USGS,9499000,6/23/10,4.09,A
USGS,9499000,6/24/10,4.04,A
USGS,9499000,6/25/10,4.8,A
USGS,9499000,6/26/10,4.68,A
USGS,9499000,6/27/10,3.86,A
USGS,9499000,6/28/10,3.91,A
USGS,9499000,6/29/10,3.01,A
USGS,9499000,6/30/10,4.1,A
USGS,9499000,7/1/10,4.22,A
USGS,9499000,7/2/10,3.58,A
USGS,9499000,7/3/10,2.52,A
USGS,9499000,7/4/10,2.61,A
USGS,9499000,7/5/10,3.26,A
USGS,9499000,7/6/10,3.21,A
USGS,9499000,7/7/10,5.77,A
USGS,9499000,7/8/10,1.6,A
USGS,9499000,7/9/10,0.03,A
USGS,9499000,7/10/10,0.84,A
USGS,9499000,7/11/10,1.25,A
USGS,9499000,7/12/10,1.11,A
USGS,9499000,7/13/10,4.26,A
USGS,9499000,7/14/10,8.46,A
USGS,9499000,7/15/10,4.92,A
USGS,9499000,7/16/10,3.46,A
USGS,9499000,7/17/10,2.81,A
USGS,9499000,7/18/10,7.84,A
USGS,9499000,7/19/10,9.61,A
USGS,9499000,7/20/10,5.79,A
USGS,9499000,7/21/10,4.11,A
USGS,9499000,7/22/10,9.61,A
USGS,9499000,7/23/10,75,A
USGS,9499000,7/24/10,83.2,A
USGS,9499000,7/25/10,63.3,A
USGS,9499000,7/26/10,45.1,A
USGS,9499000,7/27/10,61.1,A
USGS,9499000,7/28/10,105,A
USGS,9499000,7/29/10,71.4,A
USGS,9499000,7/30/10,60.2,A
USGS,9499000,7/31/10,340,A
USGS,9499000,8/1/10,362,A
USGS,9499000,8/2/10,244,A
USGS,9499000,8/3/10,108,A
USGS,9499000,8/4/10,66,A
USGS,9499000,8/5/10,48.4,A
USGS,9499000,8/6/10,37.9,A
USGS,9499000,8/7/10,27.2,A
USGS,9499000,8/8/10,24.1,A
USGS,9499000,8/9/10,21.7,A
USGS,9499000,8/10/10,21.5,A
USGS,9499000,8/11/10,19.4,A
USGS,9499000,8/12/10,14.8,A
USGS,9499000,8/13/10,13.3,A
USGS,9499000,8/14/10,8.27,A
USGS,9499000,8/15/10,5.04,A
USGS,9499000,8/16/10,4.13,A
USGS,9499000,8/17/10,18.1,A
USGS,9499000,8/18/10,22.4,A
USGS,9499000,8/19/10,36.3,A
USGS,9499000,8/20/10,19,A:e
USGS,9499000,8/21/10,43,A:e
USGS,9499000,8/22/10,48.2,A
USGS,9499000,8/23/10,22.7,A
USGS,9499000,8/24/10,20.8,A
USGS,9499000,8/25/10,16.9,A
USGS,9499000,8/26/10,10.6,A
USGS,9499000,8/27/10,6.5,A
USGS,9499000,8/28/10,4.81,A
USGS,9499000,8/29/10,36.9,A
USGS,9499000,8/30/10,24,A
USGS,9499000,8/31/10,15.2,A
USGS,9499000,9/1/10,10.4,A
USGS,9499000,9/2/10,5.24,A
USGS,9499000,9/3/10,3.88,A
USGS,9499000,9/4/10,2.45,A
USGS,9499000,9/5/10,3.51,A
USGS,9499000,9/6/10,2.14,A
USGS,9499000,9/7/10,2.27,A
USGS,9499000,9/8/10,2.87,A
USGS,9499000,9/9/10,2.6,A
USGS,9499000,9/10/10,3.11,A
USGS,9499000,9/11/10,3.58,A
USGS,9499000,9/12/10,3.83,A
USGS,9499000,9/13/10,3.68,A
USGS,9499000,9/14/10,3.79,A
USGS,9499000,9/15/10,3.45,A
USGS,9499000,9/16/10,3.63,A
USGS,9499000,9/17/10,3.55,A
USGS,9499000,9/18/10,3.22,A
USGS,9499000,9/19/10,2.67,A
USGS,9499000,9/20/10,2.82,A
USGS,9499000,9/21/10,3.2,A
USGS,9499000,9/22/10,891,A
USGS,9499000,9/23/10,417,A
USGS,9499000,9/24/10,121,A
USGS,9499000,9/25/10,56.8,A
USGS,9499000,9/26/10,40.4,A
USGS,9499000,9/27/10,30.8,A
USGS,9499000,9/28/10,25.2,A
USGS,9499000,9/29/10,20,A
USGS,9499000,9/30/10,11.3,A
USGS,9499000,10/1/10,5.77,A
USGS,9499000,10/2/10,16.5,A
USGS,9499000,10/3/10,28.5,A
USGS,9499000,10/4/10,10.6,A
USGS,9499000,10/5/10,50.3,A
USGS,9499000,10/6/10,75,A
USGS,9499000,10/7/10,80.4,A
USGS,9499000,10/8/10,49.2,A
USGS,9499000,10/9/10,36.9,A
USGS,9499000,10/10/10,29.7,A
USGS,9499000,10/11/10,25.9,A
USGS,9499000,10/12/10,19.1,A
USGS,9499000,10/13/10,16,A
USGS,9499000,10/14/10,14.6,A
USGS,9499000,10/15/10,13.3,A
USGS,9499000,10/16/10,12.1,A
USGS,9499000,10/17/10,11.6,A
USGS,9499000,10/18/10,11.7,A
USGS,9499000,10/19/10,12.3,A
USGS,9499000,10/20/10,12.7,A
USGS,9499000,10/21/10,13.6,A
USGS,9499000,10/22/10,15.6,A
USGS,9499000,10/23/10,17.6,A
USGS,9499000,10/24/10,17.6,A
USGS,9499000,10/25/10,16.7,A
USGS,9499000,10/26/10,15.8,A
USGS,9499000,10/27/10,14.8,A
USGS,9499000,10/28/10,14.3,A
USGS,9499000,10/29/10,15,A
USGS,9499000,10/30/10,14.2,A
USGS,9499000,10/31/10,13.4,A
USGS,9499000,11/1/10,13.1,A
USGS,9499000,11/2/10,12.4,A
USGS,9499000,11/3/10,12.5,A
USGS,9499000,11/4/10,12.4,A
USGS,9499000,11/5/10,12.3,A
USGS,9499000,11/6/10,12.8,A
USGS,9499000,11/7/10,13.2,A
USGS,9499000,11/8/10,12.1,A
USGS,9499000,11/9/10,12.3,A
USGS,9499000,11/10/10,12.6,A
USGS,9499000,11/11/10,13.2,A
USGS,9499000,11/12/10,12.2,A
USGS,9499000,11/13/10,12.3,A
USGS,9499000,11/14/10,12.6,A
USGS,9499000,11/15/10,13.4,A
USGS,9499000,11/16/10,13.5,A
USGS,9499000,11/17/10,9.91,A
USGS,9499000,11/18/10,4.66,A
USGS,9499000,11/19/10,3.71,A
USGS,9499000,11/20/10,5.62,A
USGS,9499000,11/21/10,13.7,A
USGS,9499000,11/22/10,21.4,A
USGS,9499000,11/23/10,27.1,A
USGS,9499000,11/24/10,24.3,A
USGS,9499000,11/25/10,18.7,A
USGS,9499000,11/26/10,15.9,A
USGS,9499000,11/27/10,15.3,A
USGS,9499000,11/28/10,14.9,A
USGS,9499000,11/29/10,14.2,A
USGS,9499000,11/30/10,14.6,A
USGS,9499000,12/1/10,15.4,A
USGS,9499000,12/2/10,15.5,A
USGS,9499000,12/3/10,15.4,A
USGS,9499000,12/4/10,15.8,A
USGS,9499000,12/5/10,15.7,A
USGS,9499000,12/6/10,14.7,A
USGS,9499000,12/7/10,14.2,A
USGS,9499000,12/8/10,13.1,A
USGS,9499000,12/9/10,13.8,A
USGS,9499000,12/10/10,14.6,A
USGS,9499000,12/11/10,15.6,A
USGS,9499000,12/12/10,13.8,A
USGS,9499000,12/13/10,13.3,A
USGS,9499000,12/14/10,14.8,A
USGS,9499000,12/15/10,15.9,A
USGS,9499000,12/16/10,18.6,A
USGS,9499000,12/17/10,20.9,A
USGS,9499000,12/18/10,30.8,A
USGS,9499000,12/19/10,32.2,A
USGS,9499000,12/20/10,28.8,A
USGS,9499000,12/21/10,27.2,A
USGS,9499000,12/22/10,24.3,A
USGS,9499000,12/23/10,72.5,A
USGS,9499000,12/24/10,152,A
USGS,9499000,12/25/10,91.3,A
USGS,9499000,12/26/10,67.4,A
USGS,9499000,12/27/10,55.4,A
USGS,9499000,12/28/10,48.4,A
USGS,9499000,12/29/10,49.3,A
USGS,9499000,12/30/10,423,A
USGS,9499000,12/31/10,252,A
USGS,9499000,1/1/11,125,A
USGS,9499000,1/2/11,87,A
USGS,9499000,1/3/11,80.8,A
USGS,9499000,1/4/11,83.7,A
USGS,9499000,1/5/11,98.2,A
USGS,9499000,1/6/11,104,A
USGS,9499000,1/7/11,101,A
USGS,9499000,1/8/11,97.8,A
USGS,9499000,1/9/11,101,A
USGS,9499000,1/10/11,96.9,A
USGS,9499000,1/11/11,87.5,A
USGS,9499000,1/12/11,77.8,A
USGS,9499000,1/13/11,71.2,A
USGS,9499000,1/14/11,73.4,A
USGS,9499000,1/15/11,75.4,A
USGS,9499000,1/16/11,81.2,A
USGS,9499000,1/17/11,80.9,A
USGS,9499000,1/18/11,88.7,A
USGS,9499000,1/19/11,111,A
USGS,9499000,1/20/11,101,A
USGS,9499000,1/21/11,88.6,A
USGS,9499000,1/22/11,74.1,A
USGS,9499000,1/23/11,64,A
USGS,9499000,1/24/11,56.9,A
USGS,9499000,1/25/11,52.4,A
USGS,9499000,1/26/11,47.5,A
USGS,9499000,1/27/11,44.7,A
USGS,9499000,1/28/11,41.3,A
USGS,9499000,1/29/11,39.2,A
USGS,9499000,1/30/11,36.8,A
USGS,9499000,1/31/11,35.1,A
USGS,9499000,2/1/11,34.4,A
USGS,9499000,2/2/11,32.5,A
USGS,9499000,2/3/11,30.5,A
USGS,9499000,2/4/11,24.3,A
USGS,9499000,2/5/11,29.8,A
USGS,9499000,2/6/11,31.6,A
USGS,9499000,2/7/11,30.4,A
USGS,9499000,2/8/11,28.5,A
USGS,9499000,2/9/11,28.4,A
USGS,9499000,2/10/11,26.6,A
USGS,9499000,2/11/11,26.5,A
USGS,9499000,2/12/11,26.2,A
USGS,9499000,2/13/11,25.8,A
USGS,9499000,2/14/11,25.4,A
USGS,9499000,2/15/11,24.7,A
USGS,9499000,2/16/11,25.1,A
USGS,9499000,2/17/11,24.6,A
USGS,9499000,2/18/11,25.8,A
USGS,9499000,2/19/11,31.3,A
USGS,9499000,2/20/11,265,A
USGS,9499000,2/21/11,560,A
USGS,9499000,2/22/11,355,A
USGS,9499000,2/23/11,294,A
USGS,9499000,2/24/11,232,A
USGS,9499000,2/25/11,189,A
USGS,9499000,2/26/11,150,A
USGS,9499000,2/27/11,158,A
USGS,9499000,2/28/11,179,A
USGS,9499000,3/1/11,236,A
USGS,9499000,3/2/11,317,A
USGS,9499000,3/3/11,272,A
USGS,9499000,3/4/11,260,A
USGS,9499000,3/5/11,228,A
USGS,9499000,3/6/11,180,A
USGS,9499000,3/7/11,149,A
USGS,9499000,3/8/11,127,A
USGS,9499000,3/9/11,108,A
USGS,9499000,3/10/11,94.1,A
USGS,9499000,3/11/11,79.7,A
USGS,9499000,3/12/11,81,A
USGS,9499000,3/13/11,82,A
USGS,9499000,3/14/11,77.1,A
USGS,9499000,3/15/11,73.1,A
USGS,9499000,3/16/11,71.4,A
USGS,9499000,3/17/11,64.7,A
USGS,9499000,3/18/11,60.2,A
USGS,9499000,3/19/11,55.8,A
USGS,9499000,3/20/11,53.8,A
USGS,9499000,3/21/11,54.4,A
USGS,9499000,3/22/11,76.6,A
USGS,9499000,3/23/11,81.9,A
USGS,9499000,3/24/11,71.4,A
USGS,9499000,3/25/11,64.6,A
USGS,9499000,3/26/11,62.7,A
USGS,9499000,3/27/11,63.5,A
USGS,9499000,3/28/11,63.9,A
USGS,9499000,3/29/11,62.6,A
USGS,9499000,3/30/11,61,A
USGS,9499000,3/31/11,54.9,A
USGS,9499000,4/1/11,53.4,A
USGS,9499000,4/2/11,48.3,A
USGS,9499000,4/3/11,45.5,A
USGS,9499000,4/4/11,42.7,A
USGS,9499000,4/5/11,40.7,A
USGS,9499000,4/6/11,39.5,A
USGS,9499000,4/7/11,41,A
USGS,9499000,4/8/11,43.1,A
USGS,9499000,4/9/11,43.6,A
USGS,9499000,4/10/11,53.6,A
USGS,9499000,4/11/11,51.1,A
USGS,9499000,4/12/11,46.2,A
USGS,9499000,4/13/11,44.5,A
USGS,9499000,4/14/11,52.9,A
USGS,9499000,4/15/11,56,A
USGS,9499000,4/16/11,49.3,A
USGS,9499000,4/17/11,43.1,A
USGS,9499000,4/18/11,40.2,A
USGS,9499000,4/19/11,38,A
USGS,9499000,4/20/11,36.6,A
USGS,9499000,4/21/11,35,A
USGS,9499000,4/22/11,33.6,A
USGS,9499000,4/23/11,32.2,A
USGS,9499000,4/24/11,32.8,A
USGS,9499000,4/25/11,31.5,A
USGS,9499000,4/26/11,30.4,A
USGS,9499000,4/27/11,22.7,A
USGS,9499000,4/28/11,14.4,A
USGS,9499000,4/29/11,18.6,A
USGS,9499000,4/30/11,18,A
USGS,9499000,5/1/11,18.8,A
USGS,9499000,5/2/11,19.8,A
USGS,9499000,5/3/11,17.8,A
USGS,9499000,5/4/11,17.2,A
USGS,9499000,5/5/11,15.2,A
USGS,9499000,5/6/11,15.7,A
USGS,9499000,5/7/11,17,A
USGS,9499000,5/8/11,13.2,A
USGS,9499000,5/9/11,14.3,A
USGS,9499000,5/10/11,13.5,A
USGS,9499000,5/11/11,14.5,A
USGS,9499000,5/12/11,17.1,A
USGS,9499000,5/13/11,12.8,A
USGS,9499000,5/14/11,11,A
USGS,9499000,5/15/11,10.3,A
USGS,9499000,5/16/11,10.1,A
USGS,9499000,5/17/11,10.1,A
USGS,9499000,5/18/11,9.24,A
USGS,9499000,5/19/11,15.8,A
USGS,9499000,5/20/11,30.1,A
USGS,9499000,5/21/11,25.1,A
USGS,9499000,5/22/11,21.5,A
USGS,9499000,5/23/11,14.5,A
USGS,9499000,5/24/11,11.4,A
USGS,9499000,5/25/11,10.1,A
USGS,9499000,5/26/11,9.99,A
USGS,9499000,5/27/11,9.74,A
USGS,9499000,5/28/11,8.81,A
USGS,9499000,5/29/11,8.52,A
USGS,9499000,5/30/11,6.85,A
USGS,9499000,5/31/11,7.93,A
USGS,9499000,6/1/11,6.86,A
USGS,9499000,6/2/11,5.68,A
USGS,9499000,6/3/11,6.58,A
USGS,9499000,6/4/11,4.95,A
USGS,9499000,6/5/11,5.53,A
USGS,9499000,6/6/11,5.67,A
USGS,9499000,6/7/11,4.85,A
USGS,9499000,6/8/11,6.42,A
USGS,9499000,6/9/11,5.2,A
USGS,9499000,6/10/11,4.67,A
USGS,9499000,6/11/11,4.52,A
USGS,9499000,6/12/11,4.16,A
USGS,9499000,6/13/11,4.14,A
USGS,9499000,6/14/11,4.09,A
USGS,9499000,6/15/11,3.12,A
USGS,9499000,6/16/11,3.12,A
USGS,9499000,6/17/11,3.52,A
USGS,9499000,6/18/11,1.4,A
USGS,9499000,6/19/11,3.24,A
USGS,9499000,6/20/11,2.78,A
USGS,9499000,6/21/11,2.6,A
USGS,9499000,6/22/11,0.74,A
USGS,9499000,6/23/11,1.72,A
USGS,9499000,6/24/11,1.55,A
USGS,9499000,6/25/11,0.2,A
USGS,9499000,6/26/11,0.84,A
USGS,9499000,6/27/11,0.39,A
USGS,9499000,6/28/11,0.08,A
USGS,9499000,6/29/11,0.36,A
USGS,9499000,6/30/11,0.41,A
USGS,9499000,7/1/11,0,A
USGS,9499000,7/2/11,0,A
USGS,9499000,7/3/11,0,A
USGS,9499000,7/4/11,0,A
USGS,9499000,7/5/11,0,A
USGS,9499000,7/6/11,0.49,A
USGS,9499000,7/7/11,1.45,A
USGS,9499000,7/8/11,10.6,A
USGS,9499000,7/9/11,2.38,A
USGS,9499000,7/10/11,0.87,A
USGS,9499000,7/11/11,57.9,A
USGS,9499000,7/12/11,72.8,A
USGS,9499000,7/13/11,35.6,A
USGS,9499000,7/14/11,20.5,A
USGS,9499000,7/15/11,10.9,A
USGS,9499000,7/16/11,8.89,A
USGS,9499000,7/17/11,7.76,A
USGS,9499000,7/18/11,7.44,A
USGS,9499000,7/19/11,16.4,A
USGS,9499000,7/20/11,17.1,A
USGS,9499000,7/21/11,9.49,A
USGS,9499000,7/22/11,7.88,A
USGS,9499000,7/23/11,7.15,A
USGS,9499000,7/24/11,7,A
USGS,9499000,7/25/11,7.22,A
USGS,9499000,7/26/11,6.07,A
USGS,9499000,7/27/11,5.38,A
USGS,9499000,7/28/11,4.84,A
USGS,9499000,7/29/11,5.54,A
USGS,9499000,7/30/11,5.77,A
USGS,9499000,7/31/11,6.73,A
USGS,9499000,8/1/11,11.1,A
USGS,9499000,8/2/11,9.82,A
USGS,9499000,8/3/11,14.6,A
USGS,9499000,8/4/11,24.3,A
USGS,9499000,8/5/11,41.1,A
USGS,9499000,8/6/11,16.1,A
USGS,9499000,8/7/11,9.42,A
USGS,9499000,8/8/11,8.27,A
USGS,9499000,8/9/11,6.67,A
USGS,9499000,8/10/11,5.06,A
USGS,9499000,8/11/11,3.87,A
USGS,9499000,8/12/11,2.67,A
USGS,9499000,8/13/11,1.38,A
USGS,9499000,8/14/11,0,A
USGS,9499000,8/15/11,0,A
USGS,9499000,8/16/11,0.32,A
USGS,9499000,8/17/11,0,A
USGS,9499000,8/18/11,1.99,A
USGS,9499000,8/19/11,3.85,A
USGS,9499000,8/20/11,3.81,A
USGS,9499000,8/21/11,10.1,A
USGS,9499000,8/22/11,9.05,A
USGS,9499000,8/23/11,7.15,A
USGS,9499000,8/24/11,5.59,A
USGS,9499000,8/25/11,6.08,A
USGS,9499000,8/26/11,4.12,A
USGS,9499000,8/27/11,4.41,A
USGS,9499000,8/28/11,2.28,A
USGS,9499000,8/29/11,3.22,A
USGS,9499000,8/30/11,2.89,A
USGS,9499000,8/31/11,2.73,A
USGS,9499000,9/1/11,1.82,A
USGS,9499000,9/2/11,0.22,A
USGS,9499000,9/3/11,0.04,A
USGS,9499000,9/4/11,0,A
USGS,9499000,9/5/11,0,A
USGS,9499000,9/6/11,0,A
USGS,9499000,9/7/11,0,A
USGS,9499000,9/8/11,0,A
USGS,9499000,9/9/11,0,A
USGS,9499000,9/10/11,0,A
USGS,9499000,9/11/11,2.97,A
USGS,9499000,9/12/11,1.44,A
USGS,9499000,9/13/11,0,A
USGS,9499000,9/14/11,0,A
USGS,9499000,9/15/11,0,A
USGS,9499000,9/16/11,0,A
USGS,9499000,9/17/11,0,A
USGS,9499000,9/18/11,0,A
USGS,9499000,9/19/11,0,A
USGS,9499000,9/20/11,0,A
USGS,9499000,9/21/11,0,A
USGS,9499000,9/22/11,0,A
USGS,9499000,9/23/11,0,A
USGS,9499000,9/24/11,0,A
USGS,9499000,9/25/11,0,A
USGS,9499000,9/26/11,0,A
USGS,9499000,9/27/11,0,A
USGS,9499000,9/28/11,0,A
USGS,9499000,9/29/11,0,A
USGS,9499000,9/30/11,0,A
USGS,9499000,10/1/11,0,A
USGS,9499000,10/2/11,0,A
USGS,9499000,10/3/11,0,A
USGS,9499000,10/4/11,0,A
USGS,9499000,10/5/11,0,A
USGS,9499000,10/6/11,0,A
USGS,9499000,10/7/11,0,A
USGS,9499000,10/8/11,0,A
USGS,9499000,10/9/11,0,A
USGS,9499000,10/10/11,0,A
USGS,9499000,10/11/11,0,A
USGS,9499000,10/12/11,0,A
USGS,9499000,10/13/11,0,A
USGS,9499000,10/14/11,0,A
